City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
289,Cuamba,MZ,2022-02-02 06:38:02,-14.8031,36.5372,79.74,73,5,1.41
290,Balabac,PH,2022-02-02 06:38:02,7.9868,117.0645,82.63,76,3,17.6
291,Sanmenxia,CN,2022-02-02 06:38:02,34.7747,111.1814,39.0,50,100,3.58
292,Muyezerskiy,RU,2022-02-02 06:38:03,63.9333,31.65,10.33,96,97,5.91
293,Illapel,CL,2022-02-02 06:36:11,-31.6308,-71.1653,64.49,84,71,1.95
294,Plavinas,LV,2022-02-02 06:38:03,56.6178,25.7255,20.57,98,86,4.29
295,Walvis Bay,NA,2022-02-02 06:38:03,-22.9575,14.5053,68.09,83,15,1.25
296,Kozyatyn,UA,2022-02-02 06:38:04,49.7143,28.8339,22.75,89,100,11.25
297,Bardiyah,LY,2022-02-02 06:38:04,31.7561,25.0865,54.37,47,93,22.08
298,Ossora,RU,2022-02-02 06:38:05,59.2353,163.0719,25.11,96,100,6.64
299,Providencia,MX,2022-02-02 06:38:05,28.7167,-111.5833,60.85,77,98,9.8
300,Ostrovnoy,RU,2022-02-02 06:36:53,68.0531,39.5131,21.18,90,100,10.6
301,Sabzevar,IR,2022-02-02 06:38:05,36.2126,57.6819,34.88,80,40,0.0
302,Okhotsk,RU,2022-02-02 06:38:06,59.3833,143.3,3.49,76,100,16.46
303,Goderich,CA,2022-02-02 06:38:06,43.7501,-81.7165,38.21,87,100,13.8
304,Rabo De Peixe,PT,2022-02-02 06:38:07,37.8,-25.5833,55.27,95,20,8.05
305,Victoria,HK,2022-02-02 06:33:59,22.2855,114.1577,63.95,88,100,7.0
306,Ayan,RU,2022-02-02 06:38:07,56.45,138.1667,-0.33,68,9,12.44
307,Lons-Le-Saunier,FR,2022-02-02 06:38:07,46.75,5.75,41.23,99,100,5.48
308,Aginskoye,RU,2022-02-02 06:36:04,51.1,114.53,1.71,79,39,10.47
309,Shingu,JP,2022-02-02 06:38:08,33.7333,135.9833,49.19,41,100,9.93
310,Mulgund,IN,2022-02-02 06:38:08,15.25,75.5333,85.37,21,0,3.76
311,Jumla,NP,2022-02-02 06:33:20,29.2747,82.1838,54.39,23,0,6.53
312,Caico,BR,2022-02-02 06:38:09,-6.4583,-37.0978,75.52,78,33,6.91
313,Isla Vista,US,2022-02-02 06:38:09,34.4133,-119.861,55.36,67,0,3.44
314,Quatre Cocos,MU,2022-02-02 06:38:09,-20.2078,57.7625,84.31,94,100,39.37
315,Ancud,CL,2022-02-02 06:38:07,-41.8697,-73.8203,59.23,94,100,3.89
316,Talnakh,RU,2022-02-02 06:38:10,69.4865,88.3972,1.2,96,99,7.43
317,Samarai,PG,2022-02-02 06:39:10,-10.6167,150.6667,83.03,73,100,11.36
318,Gua Musang,MY,2022-02-02 06:39:11,4.8823,101.9644,95.41,35,23,1.19
319,Esperance,AU,2022-02-02 06:34:18,-33.8667,121.9,76.84,53,0,26.17
320,Sergeyevka,KZ,2022-02-02 06:39:11,53.88,67.4158,19.72,86,100,9.78
321,Grootfontein,NA,2022-02-02 06:39:11,-19.5667,18.1167,67.57,73,20,4.61
322,Khandyga,RU,2022-02-02 06:39:12,62.6667,135.6,-27.98,99,90,2.1
323,Port Macquarie,AU,2022-02-02 06:35:36,-31.4333,152.9167,78.89,91,100,7.87
324,Benito Juarez,MX,2022-02-02 06:39:12,19.385,-99.165,60.01,47,0,4.0
325,Kosa,RU,2022-02-02 06:39:13,59.9445,54.9977,26.82,94,100,8.81
326,Collie,AU,2022-02-02 06:39:13,-33.3667,116.15,84.97,15,0,10.09
327,Port Moresby,PG,2022-02-02 06:39:13,-9.4431,147.1797,74.62,94,100,11.5
328,Stanislav,UA,2022-02-02 06:39:14,46.5691,32.1478,32.18,88,100,9.22
329,Bilokurakyne,UA,2022-02-02 06:39:14,49.5341,38.7307,33.28,100,100,6.24
330,Los Llanos De Aridane,ES,2022-02-02 06:39:15,28.6585,-17.9182,67.75,70,0,3.0
331,Coihaique,CL,2022-02-02 06:39:15,-45.5752,-72.0662,55.35,58,0,5.75
332,Chadan,RU,2022-02-02 06:39:15,51.2833,91.5833,-6.5,91,72,2.59
333,Lavumisa,SZ,2022-02-02 06:39:16,-27.31,31.892,81.27,65,47,6.98
334,Husavik,IS,2022-02-02 06:39:16,66.0449,-17.3389,4.91,81,32,9.24
335,Douala,CM,2022-02-02 06:39:16,4.0483,9.7043,76.91,100,40,2.3
336,Subang,ID,2022-02-02 06:39:17,-7.1277,108.5283,87.91,55,36,5.79
337,Olafsvik,IS,2022-02-02 06:39:17,64.8945,-23.7142,32.74,74,100,7.67
338,Zhigalovo,RU,2022-02-02 06:39:17,54.8097,105.1578,6.01,89,100,0.98
339,Vardo,NO,2022-02-02 06:39:18,70.3705,31.1107,17.35,62,100,14.81
340,Tanda,IN,2022-02-02 06:39:18,26.55,82.65,69.85,41,0,3.51
341,Puerto Narino,CO,2022-02-02 06:39:18,-3.7703,-70.3831,76.95,98,100,1.68
342,Isangel,VU,2022-02-02 06:37:47,-19.55,169.2667,79.25,85,100,5.21
343,Booue,GA,2022-02-02 06:39:19,-0.0921,11.9385,77.83,80,95,3.15
344,Mount Isa,AU,2022-02-02 06:39:19,-20.7333,139.5,92.97,46,40,10.36
345,Cajamarca,PE,2022-02-02 06:39:19,-7.1638,-78.5003,53.31,90,97,0.49
346,Vigia,BR,2022-02-02 06:39:20,-0.8583,-48.1417,77.05,92,99,7.36
347,Acapulco,MX,2022-02-02 06:35:11,16.8634,-99.8901,78.62,73,20,5.75
348,Conde,BR,2022-02-02 06:39:20,-7.2597,-34.9075,74.66,94,20,0.0
349,Tornio,FI,2022-02-02 06:39:21,65.8481,24.1466,10.42,93,100,8.59
350,Mathbaria,BD,2022-02-02 06:39:21,22.2876,89.9593,83.05,31,0,5.84
351,Xinyang,CN,2022-02-02 06:39:21,32.1228,114.0656,43.07,37,100,8.37
352,Telford,GB,2022-02-02 06:34:46,52.6766,-2.4493,49.53,85,100,9.22
353,Sepolno Krajenskie,PL,2022-02-02 06:39:22,53.452,17.5317,36.0,91,100,14.29
354,Tukrah,LY,2022-02-02 06:39:22,32.5341,20.5791,54.52,73,90,23.47
355,Pozo Colorado,PY,2022-02-02 06:39:23,-23.4923,-58.7972,76.78,55,71,5.01
356,Leh,IN,2022-02-02 06:39:23,34.1667,77.5833,9.91,66,100,1.34
357,Dawei,MM,2022-02-02 06:39:23,14.0833,98.2,86.76,50,9,9.75
358,Sept-Iles,CA,2022-02-02 06:39:24,50.2001,-66.3821,9.05,86,100,3.0
359,Agirish,RU,2022-02-02 06:39:24,61.9247,63.0231,18.72,94,100,6.49
360,Kirby,US,2022-02-02 06:39:24,29.4633,-98.3856,60.1,90,0,1.01
361,May Pen,JM,2022-02-02 06:40:25,17.9645,-77.2451,76.21,92,4,5.12
362,Kathmandu,NP,2022-02-02 06:36:03,27.7167,85.3167,55.62,58,40,4.61
363,Ahuimanu,US,2022-02-02 06:40:25,21.4447,-157.8378,73.85,75,20,3.0
364,Axim,GH,2022-02-02 06:40:26,4.8699,-2.2405,77.14,86,74,3.85
365,Souillac,MU,2022-02-02 06:39:31,-20.5167,57.5167,84.58,84,75,26.46
366,Nome,US,2022-02-02 06:40:26,64.5011,-165.4064,17.67,53,0,34.52
367,Muscat,OM,2022-02-02 06:40:26,23.6139,58.5922,78.82,48,2,12.5
368,Balkhash,KZ,2022-02-02 06:40:27,46.844,74.9804,12.81,67,0,13.42
369,Puerto Montt,CL,2022-02-02 06:35:53,-41.4698,-72.9447,55.09,96,100,1.88
370,Ust-Tsilma,RU,2022-02-02 06:40:27,65.441,52.1498,15.17,95,100,5.48
371,Penzance,GB,2022-02-02 06:40:27,50.1186,-5.5371,49.21,79,100,17.4
372,Margate,GB,2022-02-02 06:40:28,51.3813,1.3862,50.97,80,100,5.99
373,Mehamn,NO,2022-02-02 06:40:28,71.0357,27.8492,21.38,87,78,6.06
374,Ocos,GT,2022-02-02 06:40:28,14.5094,-92.1933,80.31,76,34,6.78
375,Khurba,RU,2022-02-02 06:40:29,50.4072,136.8819,3.38,93,100,5.44
376,Wembley,AU,2022-02-02 06:40:29,-31.9333,115.8,93.16,21,0,17.27
377,Nador,MA,2022-02-02 06:40:30,35.174,-2.9287,50.25,81,0,4.61
378,Srednekolymsk,RU,2022-02-02 06:40:30,67.45,153.6833,-11.54,92,100,9.22
379,Batsfjord,NO,2022-02-02 06:40:30,70.6345,29.7185,17.38,79,75,2.3
380,Uglegorsk,RU,2022-02-02 06:40:31,49.0833,142.0333,11.28,79,20,14.81
381,Colac,AU,2022-02-02 06:40:31,-38.3333,143.5833,64.62,52,87,9.89
382,Alyangula,AU,2022-02-02 06:36:19,-13.8483,136.4192,91.27,58,40,10.36
383,Pacific Grove,US,2022-02-02 06:40:31,36.6177,-121.9166,52.81,53,0,1.01
384,Vestmanna,FO,2022-02-02 06:40:32,62.1564,-7.1664,31.12,93,75,0.0
385,Ambalavao,MG,2022-02-02 06:40:32,-21.8333,46.9333,72.75,65,74,4.7
386,Micheweni,TZ,2022-02-02 06:40:32,-4.9667,39.8333,82.42,72,99,6.64
387,Beringovskiy,RU,2022-02-02 06:40:33,63.05,179.3167,-1.71,88,84,16.93
388,Severnoye,RU,2022-02-02 06:40:33,56.3491,78.3619,15.75,95,99,5.23
389,Kenai,US,2022-02-02 06:37:46,60.5544,-151.2583,21.15,91,100,17.27
390,Maroon Town,JM,2022-02-02 06:40:33,18.3446,-77.7954,68.0,91,3,4.21
391,Scottsboro,US,2022-02-02 06:40:34,34.6723,-86.0341,53.82,54,100,3.44
392,Tuktoyaktuk,CA,2022-02-02 06:40:34,69.4541,-133.0374,-29.2,68,0,4.61
393,Fenoarivo,MG,2022-02-02 06:40:34,-18.933,47.4354,71.67,60,20,11.5
394,The Valley,AI,2022-02-02 06:40:35,18.217,-63.0578,77.09,77,8,12.19
395,Union,US,2022-02-02 06:40:35,40.6334,-74.2663,36.93,84,0,0.0
396,San Quintin,MX,2022-02-02 06:40:35,30.4833,-115.95,58.46,65,100,8.88
397,Kapit,MY,2022-02-02 06:40:36,2.0167,112.9333,93.58,44,79,2.64
398,Lesnoy,RU,2022-02-02 06:40:36,57.6198,63.0784,25.47,93,100,10.76
399,Gavle,SE,2022-02-02 06:37:25,60.6745,17.1417,16.5,84,100,1.01
400,Kyshtovka,RU,2022-02-02 06:40:36,56.555,76.6271,15.28,96,99,6.15
401,Henties Bay,NA,2022-02-02 06:40:37,-22.116,14.2845,67.86,79,21,1.48
402,Cururupu,BR,2022-02-02 06:40:37,-1.8283,-44.8683,73.99,97,84,3.65
403,Wote,KE,2022-02-02 06:40:38,-1.7808,37.6288,72.75,66,100,3.85
404,Paracuru,BR,2022-02-02 06:36:30,-3.41,-39.0306,80.62,87,43,7.07
405,Brigantine,US,2022-02-02 06:40:38,39.4101,-74.3646,25.5,93,0,4.61
406,Kamenka,RU,2022-02-02 06:41:38,51.3223,42.7678,32.76,98,100,8.16
407,Miri,MY,2022-02-02 06:41:39,4.4148,114.0089,86.14,74,40,6.91
408,Marsh Harbour,BS,2022-02-02 06:41:39,26.5412,-77.0636,68.94,57,100,16.69
409,Natal,BR,2022-02-02 06:41:39,-5.795,-35.2094,77.22,94,40,4.61
410,Karratha,AU,2022-02-02 06:41:40,-20.7377,116.8463,88.45,61,21,11.03
411,Praya,CV,2022-02-02 06:41:40,14.9215,-23.5087,79.34,47,75,11.5
412,Vyazemskiy,RU,2022-02-02 06:41:40,47.5378,134.7525,7.57,88,100,8.99
413,Sao Joao Da Barra,BR,2022-02-02 06:41:41,-21.6403,-41.0511,72.43,96,100,4.99
414,Jamalpur,BD,2022-02-02 06:41:41,24.9167,89.9333,74.55,35,0,4.45
415,Ellensburg,US,2022-02-02 06:37:54,46.9965,-120.5479,32.23,72,0,1.99
416,Sorland,NO,2022-02-02 06:41:41,67.667,12.6934,28.26,56,100,17.16
417,Portland,US,2022-02-02 06:41:28,45.5234,-122.6762,41.9,92,100,1.01
418,Lovington,US,2022-02-02 06:41:42,32.944,-103.3485,40.05,49,100,1.99
419,Yayva,RU,2022-02-02 06:41:42,59.3303,57.2641,31.17,96,100,9.22
420,Nantucket,US,2022-02-02 06:41:43,41.2835,-70.0995,38.14,80,75,4.61
421,Tiarei,PF,2022-02-02 06:41:43,-17.5333,-149.3333,82.42,78,21,19.55
422,Shimoda,JP,2022-02-02 06:41:43,34.6667,138.95,52.16,40,98,17.09
423,Kashary,RU,2022-02-02 06:41:44,49.04,41.0056,33.8,100,100,11.72
424,Kahului,US,2022-02-02 06:38:44,20.8947,-156.47,73.42,76,20,14.97
425,Brookings,US,2022-02-02 06:41:44,44.3114,-96.7984,1.81,78,0,13.8
426,Benin,BJ,2022-02-02 06:41:44,9.5,2.25,65.16,19,18,5.41
427,Parrita,CR,2022-02-02 06:41:45,9.5201,-84.3225,73.17,82,15,4.72
428,Qunduz,AF,2022-02-02 06:41:45,36.729,68.857,50.36,55,100,14.12
429,Mangaratiba,BR,2022-02-02 06:41:45,-22.9597,-44.0406,77.04,88,100,2.59
430,Sioux Lookout,CA,2022-02-02 06:41:46,50.1001,-91.917,-5.73,77,20,13.8
431,Surgut,RU,2022-02-02 06:41:46,61.25,73.4167,1.09,77,40,7.0
432,Siuna,NI,2022-02-02 06:41:46,13.7332,-84.7773,64.06,98,2,0.83
433,Kloulklubed,PW,2022-02-02 06:41:47,7.0419,134.2556,82.9,87,100,18.97
434,Yerbogachen,RU,2022-02-02 06:41:47,61.2767,108.0108,-7.19,92,100,2.1
435,Grindavik,IS,2022-02-02 06:41:47,63.8424,-22.4338,32.47,80,75,13.8
436,Rossosh,RU,2022-02-02 06:41:48,51.1209,38.5116,22.82,95,100,5.12
437,Hami,CN,2022-02-02 06:39:11,42.8,93.45,28.69,23,100,3.4
438,Katherine,AU,2022-02-02 06:41:48,-14.4667,132.2667,89.92,58,100,17.27
439,Ouadda,CF,2022-02-02 06:41:48,8.0777,22.4007,77.92,19,9,4.47
440,Tharad,IN,2022-02-02 06:41:49,24.3961,71.6267,82.29,29,0,11.63
441,Pisco,PE,2022-02-02 06:40:00,-13.7,-76.2167,68.05,83,0,6.91
442,Maniitsoq,GL,2022-02-02 06:41:49,65.4167,-52.9,6.96,81,100,4.36
443,Kupang,ID,2022-02-02 06:41:49,-10.1667,123.5833,83.3,76,18,12.77
444,Marion,US,2022-02-02 06:37:11,39.7684,-86.1555,50.68,64,100,4.61
445,Bonavista,CA,2022-02-02 06:41:50,48.6499,-53.1147,20.12,78,100,19.64
446,San Jose,US,2022-02-02 06:40:36,37.3394,-121.895,57.7,35,0,1.01
447,Itarema,BR,2022-02-02 06:41:50,-2.9248,-39.9167,76.93,87,100,9.82
448,Andros Town,BS,2022-02-02 06:41:51,24.7,-77.7667,69.76,65,100,17.38
449,Mayo,US,2022-02-02 06:41:51,38.8876,-76.5119,33.24,88,0,3.44
450,Turukhansk,RU,2022-02-02 06:41:51,65.8167,87.9833,11.16,93,100,9.6
451,Puerto Colombia,CO,2022-02-02 06:41:52,10.9878,-74.9547,78.89,83,5,21.43
452,Moussoro,TD,2022-02-02 06:41:52,13.6408,16.4901,62.22,16,43,10.16
453,Charters Towers,AU,2022-02-02 06:41:52,-20.1,146.2667,94.06,41,100,1.39
454,Vanderbijlpark,ZA,2022-02-02 06:41:53,-26.7117,27.838,73.11,43,3,6.55
455,Santa Isabel Do Rio Negro,BR,2022-02-02 06:41:53,-0.4139,-65.0192,73.04,98,96,2.46
456,Hofn,IS,2022-02-02 06:42:53,64.2539,-15.2082,26.08,67,7,6.76
457,Ugoofaaru,MV,2022-02-02 06:42:54,5.6667,73.0,82.56,70,3,16.26
458,Tsiroanomandidy,MG,2022-02-02 06:42:54,-18.7667,46.0333,80.62,56,52,0.72
459,Debre Tabor,ET,2022-02-02 06:42:54,11.85,38.0167,63.21,41,13,3.31
460,Bria,CF,2022-02-02 06:42:55,6.5423,21.9863,78.12,23,9,4.65
461,Awjilah,LY,2022-02-02 06:42:55,29.1081,21.2869,52.34,68,75,8.79
462,Zharkent,KZ,2022-02-02 06:42:55,44.1628,80.0,33.49,36,12,3.27
463,Winnemucca,US,2022-02-02 06:42:56,40.973,-117.7357,23.11,67,0,5.75
464,Kirovskiy,RU,2022-02-02 06:42:56,45.0917,133.5136,10.35,88,100,5.84
465,Angoche,MZ,2022-02-02 06:42:56,-16.2325,39.9086,82.27,73,38,7.11
466,El Alto,PE,2022-02-02 06:42:57,-4.2714,-81.2147,69.89,77,10,9.98
467,Ibatiba,BR,2022-02-02 06:42:57,-20.2339,-41.5106,66.97,99,100,2.04
468,Benguela,AO,2022-02-02 06:42:57,-12.5763,13.4055,76.26,71,5,2.1
469,Pontes E Lacerda,BR,2022-02-02 06:42:58,-15.2261,-59.3353,70.25,99,100,3.0
470,Saucillo,MX,2022-02-02 06:42:58,28.0167,-105.2833,61.11,21,100,7.58
471,Port Hedland,AU,2022-02-02 06:42:58,-20.3167,118.5667,87.85,74,100,9.22
472,High Rock,BS,2022-02-02 06:42:59,26.6208,-78.2833,60.82,58,75,17.05
473,Chokurdakh,RU,2022-02-02 06:42:59,70.6333,147.9167,-4.63,90,100,3.29
474,Bud,US,2022-02-02 06:42:59,39.447,-86.1758,51.75,70,100,12.93
475,Denpasar,ID,2022-02-02 06:43:00,-8.65,115.2167,87.46,74,40,8.05
476,Ust-Barguzin,RU,2022-02-02 06:43:00,53.45,108.9833,0.41,85,100,0.65
477,Kuching,MY,2022-02-02 06:43:00,1.55,110.3333,88.02,66,40,4.61
478,Harper,LR,2022-02-02 06:39:29,4.375,-7.7169,77.81,82,100,3.51
479,Vostok,RU,2022-02-02 06:43:01,46.4856,135.8833,4.89,92,100,7.58
480,Hambantota,LK,2022-02-02 06:43:01,6.1241,81.1185,86.34,62,40,5.75
481,Fare,PF,2022-02-02 06:43:01,-16.7,-151.0167,81.0,76,7,20.6
482,Petauke,ZM,2022-02-02 06:43:02,-14.2426,31.3253,73.02,82,14,6.38
483,Saint Anthony,US,2022-02-02 06:43:02,45.0205,-93.218,4.93,73,0,4.0
484,Kirakira,SB,2022-02-02 06:41:00,-10.4544,161.9205,82.27,79,91,4.47
485,Tigre,AR,2022-02-02 06:43:03,-34.426,-58.5796,75.24,75,0,4.61
486,Codrington,AU,2022-02-02 06:43:03,-38.2667,141.9667,62.17,54,0,14.38
487,Zhangye,CN,2022-02-02 06:43:03,38.9342,100.4517,36.75,18,0,3.15
488,Mandalgovi,MN,2022-02-02 06:43:04,45.7625,106.2708,9.5,55,0,12.37
489,Manokwari,ID,2022-02-02 06:43:04,-0.8667,134.0833,80.58,79,100,9.26
490,Novoagansk,RU,2022-02-02 06:43:04,61.9449,76.6625,-0.81,94,62,3.49
491,Governador Dix-Sept Rosado,BR,2022-02-02 06:43:05,-5.4577,-37.5209,76.01,81,69,5.64
492,Kigonsera,TZ,2022-02-02 06:43:05,-10.8,35.05,68.34,85,83,2.62
493,Sitka,US,2022-02-02 06:43:06,57.0531,-135.33,30.09,86,100,24.16
494,Darhan,MN,2022-02-02 06:39:27,49.4867,105.9228,2.73,80,13,2.95
495,Le Port,RE,2022-02-02 06:43:06,-20.9373,55.2919,85.96,84,100,7.9
496,La Ronge,CA,2022-02-02 06:43:06,55.1001,-105.2842,-18.15,57,0,8.05
497,Manhattan,US,2022-02-02 06:41:48,40.7834,-73.9662,35.6,79,20,4.61
498,Nhulunbuy,AU,2022-02-02 06:43:07,-12.2333,136.7667,83.01,78,0,12.66
499,Humaita,BR,2022-02-02 06:44:07,-7.5061,-63.0208,72.63,98,100,2.06
500,Inirida,CO,2022-02-02 06:44:08,3.8653,-67.9239,73.83,69,72,1.23
501,Ola,RU,2022-02-02 06:44:08,59.5833,151.2833,6.3,78,100,13.18
502,Bilibino,RU,2022-02-02 06:44:08,68.0546,166.4372,-2.27,58,7,6.73
503,Alekseyevsk,RU,2022-02-02 06:44:09,57.8406,108.3492,5.81,89,100,5.19
504,Tambopata,PE,2022-02-02 06:40:02,-12.7333,-69.1833,68.18,99,100,0.69
505,Ilulissat,GL,2022-02-02 06:44:09,69.2167,-51.1,3.22,55,100,13.8
506,Botwood,CA,2022-02-02 06:44:09,49.1499,-55.3482,11.68,87,33,2.62
507,Cockburn Town,TC,2022-02-02 06:44:10,21.4612,-71.1419,74.46,78,100,19.66
508,Gubkinskiy,RU,2022-02-02 06:44:10,64.434,76.5026,-10.52,100,99,6.29
509,Domoni,KM,2022-02-02 06:44:10,-12.2569,44.5319,82.02,81,89,4.59
510,Santo Antonio Da Platina,BR,2022-02-02 06:44:11,-23.295,-50.0772,67.82,97,100,3.36
511,Columbia,US,2022-02-02 06:40:06,34.0007,-81.0348,40.12,81,0,0.0
512,Hita,JP,2022-02-02 06:39:16,33.3167,130.9333,49.08,49,94,8.79
513,Yarada,IN,2022-02-02 06:39:20,17.65,83.2667,80.92,69,20,4.61
514,Ust-Kuyga,RU,2022-02-02 06:44:11,70.0167,135.6,-23.42,99,98,1.83
515,Emerald,AU,2022-02-02 06:43:42,-23.5333,148.1667,102.34,27,100,9.22
516,Saint-Pierre,RE,2022-02-02 06:44:12,-21.3393,55.4781,85.64,89,100,39.12
517,Zhigansk,RU,2022-02-02 06:44:12,66.7697,123.3711,-18.22,96,100,8.03
518,Camacha,PT,2022-02-02 06:44:12,33.0833,-16.3333,62.02,72,40,17.27
519,Sobolevo,RU,2022-02-02 06:44:13,54.4299,31.8996,17.94,97,99,8.77
520,Homer,US,2022-02-02 06:44:13,59.6425,-151.5483,31.89,80,100,4.61
521,Half Moon Bay,US,2022-02-02 06:39:34,37.4636,-122.4286,57.74,35,20,3.0
522,Senneterre,CA,2022-02-02 06:44:14,48.3835,-77.2328,32.22,93,100,15.32
523,Van Buren,US,2022-02-02 06:42:57,35.4368,-94.3483,58.28,98,100,1.99
524,Banff,CA,2022-02-02 06:44:14,51.1762,-115.5698,-2.67,71,94,8.05
525,Caronport,CA,2022-02-02 06:44:14,50.4501,-105.8179,-11.02,95,76,11.18
526,Buy,RU,2022-02-02 06:44:15,58.4786,41.53,22.57,94,100,9.75
527,Wagar,SD,2022-02-02 06:44:15,16.1525,36.2032,72.97,52,0,6.51
528,Bayir,TR,2022-02-02 06:44:15,37.2687,28.2167,54.12,93,100,13.04
529,Berlevag,NO,2022-02-02 06:44:16,70.8578,29.0864,17.4,72,20,10.36
530,Myitkyina,MM,2022-02-02 06:44:16,25.3833,97.4,66.97,58,85,2.21
531,Yingkou,CN,2022-02-02 06:44:16,40.6648,122.2283,23.45,44,0,9.95
532,Nuuk,GL,2022-02-02 06:44:17,64.1835,-51.7216,5.61,85,75,3.44
533,Chandur,IN,2022-02-02 06:44:17,19.7333,79.1833,85.73,19,7,1.16
534,Khash,IR,2022-02-02 06:44:17,28.2211,61.2158,56.37,35,2,6.85
535,Ulladulla,AU,2022-02-02 06:44:18,-35.35,150.4667,65.88,77,100,5.7
536,Cherskiy,RU,2022-02-02 06:44:18,68.75,161.3,11.84,61,100,7.0
537,Lufilufi,WS,2022-02-02 06:44:18,-13.8745,-171.5986,78.58,80,100,13.15
538,Kununurra,AU,2022-02-02 06:44:19,-15.7667,128.7333,84.18,79,75,10.36
539,Pevek,RU,2022-02-02 06:44:19,69.7008,170.3133,-6.25,75,58,3.38
540,Yarkovo,RU,2022-02-02 06:44:19,57.4028,67.0786,23.85,81,100,11.61
541,Port-Gentil,GA,2022-02-02 06:44:20,-0.7193,8.7815,80.56,89,40,1.14
542,Diapaga,BF,2022-02-02 06:44:20,12.0708,1.7889,61.59,12,100,7.38
543,Chufarovo,RU,2022-02-02 06:44:20,54.0963,47.3367,21.4,93,92,10.29
544,Lata,PT,2022-02-02 06:44:21,40.1629,-8.3327,48.06,81,0,5.28
545,Zajecar,RS,2022-02-02 06:44:21,43.9036,22.2641,29.05,75,67,6.44
546,Pascagoula,US,2022-02-02 06:45:22,30.3658,-88.5561,62.51,90,100,18.12
547,Kraslava,LV,2022-02-02 06:45:22,55.8951,27.168,21.78,95,100,5.5
548,Iralaya,HN,2022-02-02 06:45:22,15.0,-83.2333,74.75,85,12,5.08
549,Flin Flon,CA,2022-02-02 06:45:23,54.7682,-101.865,-15.54,87,100,11.03
550,Spencer,US,2022-02-02 06:45:23,43.1414,-95.1444,11.03,68,0,13.8
551,Hirara,JP,2022-02-02 06:45:24,24.8,125.2833,73.26,73,75,10.36
552,Yaan,NG,2022-02-02 06:45:24,7.3833,8.5667,74.05,18,65,6.22
553,Port Hardy,CA,2022-02-02 06:42:16,50.6996,-127.4199,38.75,100,75,3.44
554,Ayr,GB,2022-02-02 06:45:24,55.4627,-4.6339,49.1,100,75,12.66
555,Norman Wells,CA,2022-02-02 06:45:25,65.282,-126.8329,-32.76,68,75,4.61
556,Kargasok,RU,2022-02-02 06:45:25,59.0556,80.8572,17.11,92,100,6.64
557,Gamba,GA,2022-02-02 06:45:26,-2.65,10.0,79.34,82,94,3.94
558,Porto Novo,BJ,2022-02-02 06:45:27,6.4965,2.6036,71.42,62,65,3.56
559,Xai-Xai,MZ,2022-02-02 06:45:27,-25.0519,33.6442,85.39,57,2,2.82
560,Kattivakkam,IN,2022-02-02 06:45:27,13.2167,80.3167,86.09,66,70,7.72
561,Jodhpur,IN,2022-02-02 06:45:28,26.2867,73.03,79.02,20,0,12.12
562,Nanning,CN,2022-02-02 06:45:28,22.8167,108.3167,48.65,79,100,7.58
563,Abilene,US,2022-02-02 06:45:28,32.4487,-99.7331,50.22,49,0,3.0
564,Balkanabat,TM,2022-02-02 06:45:29,39.5108,54.3671,50.5,57,7,3.8
565,Saint-Prosper,CA,2022-02-02 06:45:29,46.2117,-70.4811,13.75,94,100,3.15
566,Honiara,SB,2022-02-02 06:45:29,-9.4333,159.95,82.65,77,77,3.47
567,Payo,ID,2022-02-02 06:45:30,-3.7508,103.6372,88.56,52,65,3.31
568,Sawai Madhopur,IN,2022-02-02 06:45:30,25.9833,76.3667,74.48,30,0,6.42
569,Ercis,TR,2022-02-02 06:45:31,39.0287,43.3586,29.8,87,54,3.53
570,Caravelas,BR,2022-02-02 06:45:31,-17.7125,-39.2481,74.75,96,62,5.46
571,Zandak,RU,2022-02-02 06:45:31,43.0572,46.4567,42.71,49,5,3.98
572,Vilhena,BR,2022-02-02 06:45:32,-12.7406,-60.1458,65.71,98,87,2.19
573,Turayf,SA,2022-02-02 06:45:32,31.6725,38.6637,41.25,81,0,9.22
574,Kousseri,CM,2022-02-02 06:41:22,12.0769,15.0306,53.56,24,78,4.61
575,Xining,CN,2022-02-02 06:45:33,36.6167,101.7667,23.61,46,18,1.39
576,Necochea,AR,2022-02-02 06:45:33,-38.5473,-58.7368,58.03,76,100,4.16
577,Kochevo,RU,2022-02-02 06:45:33,59.5994,54.3125,27.09,93,100,8.72
578,Gainesville,US,2022-02-02 06:45:34,29.6516,-82.3248,51.93,82,92,4.47
579,Asau,RO,2022-02-02 06:45:34,46.4333,26.4,25.72,82,100,5.88
580,Parati,BR,2022-02-02 06:45:35,-23.2178,-44.7131,72.95,96,100,2.1
581,Kabalo,CD,2022-02-02 06:45:35,-6.05,26.9167,74.14,88,100,0.63
582,Ewa Beach,US,2022-02-02 06:45:01,21.3156,-158.0072,74.08,69,0,8.99
583,Luban,PL,2022-02-02 06:45:36,51.1201,15.2877,40.59,94,100,19.04
